Scenario,TechnoModifiee,GWP,Technology,Capacity
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_ADVCOGEN_GAS,0.000222
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_ADVCOGEN_H2,0.000222
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_BOILER_GAS,0.000224
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_BOILER_WOOD,0.000224
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DEC_BOILER_OIL,0.000224
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DHN_DAILY,9.3e-05
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_DHN_SEASONAL,1003.792753
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,TS_HIGH_TEMP,70.194919
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,GAS_STORAGE,0.00704
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,H2_STORAGE,0.001632
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,DIESEL_STORAGE,1.960714
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,GASOLINE_STORAGE,1.980558
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,LFO_STORAGE,1.892593
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,AMMONIA_STORAGE,1.924634
Techno_PHEV_BATT_gwp101,PHEV_BATT,101.0,METHANOL_STORAGE,1.936102
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,BATT_LI,46.351095
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,BEV_BATT,3e-06
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,PHEV_BATT,2.6e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,PHS,6.499964
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_DIRECT_ELEC,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_HP_ELEC,60.365523
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_THHP_GAS,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_COGEN_GAS,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_COGEN_OIL,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_ADVCOGEN_GAS,5.2e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_ADVCOGEN_H2,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_BOILER_GAS,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_BOILER_WOOD,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DEC_BOILER_OIL,5.3e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DHN_DAILY,1.7e-05
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_DHN_SEASONAL,1003.78913
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,TS_HIGH_TEMP,70.195908
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,GAS_STORAGE,0.001688
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,H2_STORAGE,0.000407
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,DIESEL_STORAGE,0.56121
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,GASOLINE_STORAGE,0.567383
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,LFO_STORAGE,0.558541
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,AMMONIA_STORAGE,0.559169
Techno_PHEV_BATT_gwp11,PHEV_BATT,11.0,METHANOL_STORAGE,0.561087
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,BATT_LI,46.351145
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,BEV_BATT,5e-06
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,PHEV_BATT,1.9e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,PHS,6.499939
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_DIRECT_ELEC,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_HP_ELEC,60.365524
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_THHP_GAS,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_COGEN_GAS,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_COGEN_OIL,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_ADVCOGEN_GAS,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_ADVCOGEN_H2,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_BOILER_GAS,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_BOILER_WOOD,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DEC_BOILER_OIL,6.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DHN_DAILY,2.3e-05
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_DHN_SEASONAL,1003.79
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,TS_HIGH_TEMP,70.195832
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,GAS_STORAGE,0.001907
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,H2_STORAGE,0.000465
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,DIESEL_STORAGE,0.5712
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,GASOLINE_STORAGE,0.579417
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,LFO_STORAGE,0.566458
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,AMMONIA_STORAGE,0.567809
Techno_PHEV_BATT_gwp16,PHEV_BATT,16.0,METHANOL_STORAGE,0.570704
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,BATT_LI,46.350973
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,BEV_BATT,2e-06
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,PHEV_BATT,6e-06
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,PHS,6.49999
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_DIRECT_ELEC,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_HP_ELEC,60.365522
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_THHP_GAS,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_COGEN_GAS,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_COGEN_OIL,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_ADVCOGEN_GAS,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_ADVCOGEN_H2,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_BOILER_GAS,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_BOILER_WOOD,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DEC_BOILER_OIL,2.6e-05
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DHN_DAILY,9e-06
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_DHN_SEASONAL,1003.78828
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,TS_HIGH_TEMP,70.196043
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,GAS_STORAGE,0.000994
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,H2_STORAGE,0.000226
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,DIESEL_STORAGE,0.320965
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,GASOLINE_STORAGE,0.322362
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,LFO_STORAGE,0.319967
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,AMMONIA_STORAGE,0.320225
Techno_PHEV_BATT_gwp21,PHEV_BATT,21.0,METHANOL_STORAGE,0.320713
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,BATT_LI,46.351171
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,BEV_BATT,9e-06
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,PHEV_BATT,1.9e-05
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,PHS,6.499952
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_DIRECT_ELEC,0.000116
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_HP_ELEC,60.365521
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_THHP_GAS,0.000116
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_COGEN_GAS,0.000116
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_COGEN_OIL,0.000116
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_ADVCOGEN_GAS,0.000115
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_ADVCOGEN_H2,0.000115
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_BOILER_GAS,0.000116
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_BOILER_WOOD,0.000116
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DEC_BOILER_OIL,0.000116
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DHN_DAILY,4e-05
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_DHN_SEASONAL,1003.793773
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,TS_HIGH_TEMP,70.195493
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,GAS_STORAGE,0.003687
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,H2_STORAGE,0.000911
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,DIESEL_STORAGE,1.04672
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,GASOLINE_STORAGE,1.048427
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,LFO_STORAGE,1.051036
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,AMMONIA_STORAGE,1.047213
Techno_PHEV_BATT_gwp26,PHEV_BATT,26.0,METHANOL_STORAGE,1.047182
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,BATT_LI,46.350951
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,BEV_BATT,2e-06
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,PHEV_BATT,4e-06
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,PHS,6.499997
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_DIRECT_ELEC,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_HP_ELEC,60.365522
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_THHP_GAS,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_COGEN_GAS,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_COGEN_OIL,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_ADVCOGEN_GAS,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_ADVCOGEN_H2,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_BOILER_GAS,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_BOILER_WOOD,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DEC_BOILER_OIL,2.7e-05
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DHN_DAILY,9e-06
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_DHN_SEASONAL,1003.788981
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,TS_HIGH_TEMP,70.196014
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,GAS_STORAGE,0.001182
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,H2_STORAGE,0.000269
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,DIESEL_STORAGE,0.382746
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,GASOLINE_STORAGE,0.382812
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,LFO_STORAGE,0.382583
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,AMMONIA_STORAGE,0.38241
Techno_PHEV_BATT_gwp31,PHEV_BATT,31.0,METHANOL_STORAGE,0.382459
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,BATT_LI,46.351045
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,BEV_BATT,3e-06
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,PHEV_BATT,5e-06
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,PHS,6.499983
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_DIRECT_ELEC,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_HP_ELEC,60.365522
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_THHP_GAS,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_COGEN_GAS,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_COGEN_OIL,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_ADVCOGEN_GAS,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_ADVCOGEN_H2,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_BOILER_GAS,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_BOILER_WOOD,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DEC_BOILER_OIL,4.4e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DHN_DAILY,1.6e-05
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_DHN_SEASONAL,1003.79308
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,TS_HIGH_TEMP,70.195961
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,GAS_STORAGE,0.001662
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,H2_STORAGE,0.000382
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,DIESEL_STORAGE,0.511305
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,GASOLINE_STORAGE,0.514589
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,LFO_STORAGE,0.512329
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,AMMONIA_STORAGE,0.512041
Techno_PHEV_BATT_gwp36,PHEV_BATT,36.0,METHANOL_STORAGE,0.512303
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,BATT_LI,46.351397
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,BEV_BATT,1.8e-05
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,PHEV_BATT,2.6e-05
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,PHS,6.499932
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_DIRECT_ELEC,0.000243
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_HP_ELEC,60.365521
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_THHP_GAS,0.000243
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_COGEN_GAS,0.000242
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_COGEN_OIL,0.000242
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_ADVCOGEN_GAS,0.000241
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_ADVCOGEN_H2,0.000241
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_BOILER_GAS,0.000243
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_BOILER_WOOD,0.000243
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DEC_BOILER_OIL,0.000243
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DHN_DAILY,8.6e-05
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_DHN_SEASONAL,1003.805816
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,TS_HIGH_TEMP,70.194898
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,GAS_STORAGE,0.007983
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,H2_STORAGE,0.00185
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,DIESEL_STORAGE,2.261621
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,GASOLINE_STORAGE,2.267234
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,LFO_STORAGE,2.279905
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,AMMONIA_STORAGE,2.269076
Techno_PHEV_BATT_gwp41,PHEV_BATT,41.0,METHANOL_STORAGE,2.267214
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,BATT_LI,46.351274
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,BEV_BATT,1.9e-05
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,PHEV_BATT,2.3e-05
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,PHS,6.499949
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_DIRECT_ELEC,0.000238
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_HP_ELEC,60.365526
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_THHP_GAS,0.000238
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_COGEN_GAS,0.000237
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_COGEN_OIL,0.000237
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_ADVCOGEN_GAS,0.000236
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_ADVCOGEN_H2,0.000237
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_BOILER_GAS,0.000238
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_BOILER_WOOD,0.000238
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DEC_BOILER_OIL,0.000238
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DHN_DAILY,9.1e-05
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_DHN_SEASONAL,1003.802663
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,TS_HIGH_TEMP,70.194541
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,GAS_STORAGE,0.008974
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,H2_STORAGE,0.002188
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,DIESEL_STORAGE,2.513006
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,GASOLINE_STORAGE,2.516739
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,LFO_STORAGE,2.532808
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,AMMONIA_STORAGE,2.520118
Techno_PHEV_BATT_gwp46,PHEV_BATT,46.0,METHANOL_STORAGE,2.518636
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,BATT_LI,46.351271
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,BEV_BATT,8e-06
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,PHEV_BATT,1e-05
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,PHS,6.499943
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_DIRECT_ELEC,0.000106
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_HP_ELEC,60.365521
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_THHP_GAS,0.000106
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_COGEN_GAS,0.000106
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_COGEN_OIL,0.000105
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_ADVCOGEN_GAS,0.000105
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_ADVCOGEN_H2,0.000105
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_BOILER_GAS,0.000106
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_BOILER_WOOD,0.000106
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DEC_BOILER_OIL,0.000106
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DHN_DAILY,3.9e-05
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_DHN_SEASONAL,1003.797022
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,TS_HIGH_TEMP,70.195567
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,GAS_STORAGE,0.004109
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,H2_STORAGE,0.000902
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,DIESEL_STORAGE,1.258885
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,GASOLINE_STORAGE,1.262548
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,LFO_STORAGE,1.256936
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,AMMONIA_STORAGE,1.25765
Techno_PHEV_BATT_gwp51,PHEV_BATT,51.0,METHANOL_STORAGE,1.258415
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,BATT_LI,46.350999
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,BEV_BATT,3e-06
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,PHEV_BATT,3e-06
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,PHS,6.499981
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_DIRECT_ELEC,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_HP_ELEC,60.365522
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_THHP_GAS,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_COGEN_GAS,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_COGEN_OIL,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_ADVCOGEN_GAS,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_ADVCOGEN_H2,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_BOILER_GAS,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_BOILER_WOOD,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DEC_BOILER_OIL,4.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DHN_DAILY,1.4e-05
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_DHN_SEASONAL,1003.789953
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,TS_HIGH_TEMP,70.195921
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,GAS_STORAGE,0.001641
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,H2_STORAGE,0.000386
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,DIESEL_STORAGE,0.534065
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,GASOLINE_STORAGE,0.535395
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,LFO_STORAGE,0.533642
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,AMMONIA_STORAGE,0.533487
Techno_PHEV_BATT_gwp56,PHEV_BATT,56.0,METHANOL_STORAGE,0.53393
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,BATT_LI,46.35103
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,BEV_BATT,7e-06
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,PHEV_BATT,5.5e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,PHS,6.499985
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_DIRECT_ELEC,9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_HP_ELEC,60.365521
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_THHP_GAS,9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_COGEN_GAS,9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_COGEN_OIL,9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_ADVCOGEN_GAS,8.9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_ADVCOGEN_H2,8.9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_BOILER_GAS,9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_BOILER_WOOD,9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DEC_BOILER_OIL,9e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DHN_DAILY,3.6e-05
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_DHN_SEASONAL,1003.790461
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,TS_HIGH_TEMP,70.195811
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,GAS_STORAGE,0.00321
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,H2_STORAGE,0.0007
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,DIESEL_STORAGE,0.877385
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,GASOLINE_STORAGE,0.879645
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,LFO_STORAGE,0.88053
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,AMMONIA_STORAGE,0.879686
Techno_PHEV_BATT_gwp6,PHEV_BATT,6.0,METHANOL_STORAGE,0.877931
Techno_PHEV_BATT_gwp61,PHEV_BATT,61.0,BATT_LI,46.350945
Techno_PHEV_BATT_gwp61,PHEV_BATT,61.0,BEV_BATT,3e-06
